cell;ultimo_dia_mayor_1;FA
LOE006A;26/5/2020;0.3
LRN057Y;27/5/2020;0.3
LSN008B;29/5/2020;0.3
LTE001B;1/6/2020;0.3
LTE001C;29/5/2020;0.3
LTN011C;1/6/2020;0.3
LVW008O;29/5/2020;0.3
LXC317C;29/5/2020;0.3
LXW044B;1/6/2020;0.3
MAW008B;27/5/2020;0.3
MJC023A;27/5/2020;0.3
MJC032C;28/5/2020;0.3
MJC047B;28/5/2020;0.3
MJC056C;27/5/2020;0.3
MQC349A;28/5/2020;0.3
MQC354B;1/6/2020;0.3
MRE008B;29/5/2020;0.3
MRE024C;28/5/2020;0.3
MRN042A;27/5/2020;0.3
MRN077B;30/5/2020;0.3
MUC010D;28/5/2020;0.3
MUE076C;1/6/2020;0.3
MUW009B;29/5/2020;0.3
MVW008O;28/5/2020;0.3
MXC129C;31/5/2020;0.3
NJC031B;27/5/2020;0.3
NJC034A;26/5/2020;0.3
NJC052B;30/5/2020;0.3
NJC056C;31/5/2020;0.3
NJC075B;30/5/2020;0.3
NJC304C;29/5/2020;0.3
NJC339A;31/5/2020;0.3
NJS014A;30/5/2020;0.3
NQC050B;31/5/2020;0.3
NQC054B;29/5/2020;0.3
NQC138A;26/5/2020;0.3
NQC346B;27/5/2020;0.3
NQC374B;29/5/2020;0.3
NRN011C;26/5/2020;0.3
NRS038A;31/5/2020;0.3
NSN303C;29/5/2020;0.3
NUE052A;27/5/2020;0.3
NUE061A;1/6/2020;0.3
OJC337A;31/5/2020;0.3
OJC339A;28/5/2020;0.3
OMC008C;28/5/2020;0.3
OQC048C;26/5/2020;0.3
ORC017C;30/5/2020;0.3
ORS038C;1/6/2020;0.3
RN096L100MA2;30/5/2020;0.3
SE106L100MB2;28/5/2020;0.3
SF151L100MA2;29/5/2020;0.3
SF156L100MA1;26/5/2020;0.3
NXW368C;30/5/2020;0.3
BA522L100MA2;;0.3
LBB022B;;0.3
LBC072A;;0.3
LBH019D;;0.3
LBT009A;;0.3
LEE043C;;0.3
LIS005B;;0.3
LJC339A;;0.3
LJC339B;;0.3
LJN001A;;0.3
LJS011B;;0.3
LJS016A;;0.3
LMC086B;;0.3
LMC335A;;0.3
LMN016B;;0.3
LMN032C;;0.3
LMN033A;;0.3
LMN033C;;0.3
LMS014A;;0.3
LRN301A;;0.3
LSR609C;;0.3
LTC048C;;0.3
LTN009A;;0.3
MAC002A;;0.3
MJS003A;;0.3
MJS033A;;0.3
MJS035B;;0.3
MMC006A;;0.3
MMC016B;;0.3
MMC048B;;0.3
MMC093C;;0.3
MMC328A;;0.3
MMC355B;;0.3
MMS007A;;0.3
MQC045C;;0.3
MQC048B;;0.3
MQC053A;;0.3
MQC138A;;0.3
MQC149C;;0.3
MQS002A;;0.3
MRC317C;;0.3
MRN006B;;0.3
MRS008A;;0.3
MRS033B;;0.3
MRS036C;;0.3
MTE029C;;0.3
NJC036A;;0.3
NJC056B;;0.3
NQC058C;;0.3
NQC349B;;0.3
NRS040B;;0.3
NTE001C;;0.3
NUE052B;;0.3
OJC002B;;0.3
OJC032A;;0.3
OJC047A;;0.3
OJC047B;;0.3
OJC337C;;0.3
OMS025B;;0.3
MXW018A;1/6/2020;0.4
MRN043A;1/6/2020;0.4
LMC083A;1/6/2020;0.4
LAC501C;1/6/2020;0.4
MXE038B;1/6/2020;0.4
MGN007C;1/6/2020;0.4
LJS019C;1/6/2020;0.4
CB075L100MB1;31/5/2020;0.4
LXS315A;1/6/2020;0.4
MRE006B;1/6/2020;0.4
MXW139B;1/6/2020;0.4
OMS004A;1/6/2020;0.4
LSE018C;1/6/2020;0.4
LXC171C;31/5/2020;0.4
MIS005A;1/6/2020;0.4
CB075L100MA1;28/5/2020;0.4
LQE018C;1/6/2020;0.4
LSN315A;1/6/2020;0.4
LZC015B;1/6/2020;0.4
MBB049A;1/6/2020;0.4
MXW134B;1/6/2020;0.4
MJS039C;1/6/2020;0.4
MQE021C;1/6/2020;0.4
MRE006C;1/6/2020;0.4
NJC054A;29/5/2020;0.4
NXW097A;1/6/2020;0.4
OMC036C;1/6/2020;0.4
BA521L100MD2;1/6/2020;0.4
LXC124C;31/5/2020;0.4
MRE308A;1/6/2020;0.4
MTC030A;1/6/2020;0.4
MXW034A;1/6/2020;0.4
NAW008B;1/6/2020;0.4
NMN358A;1/6/2020;0.4
NQS026O;1/6/2020;0.4
LAW306C;1/6/2020;0.4
LBB064A;1/6/2020;0.4
LUE027C;1/6/2020;0.4
MXW039A;31/5/2020;0.4
LAW010C;1/6/2020;0.4
LBB017C;1/6/2020;0.4
LVC023C;1/6/2020;0.4
LXW066C;1/6/2020;0.4
MRS003A;1/6/2020;0.4
NIC008A;29/5/2020;0.4
LGC013C;1/6/2020;0.4
LRC067C;1/6/2020;0.4
LXC316C;31/5/2020;0.4
LXW019C;1/6/2020;0.4
MQC374B;1/6/2020;0.4
MUW001C;31/5/2020;0.4
NUE047A;1/6/2020;0.4
NXC039A;1/6/2020;0.4
NZC008C;1/6/2020;0.4
LGC007B;1/6/2020;0.4
LGW007B;1/6/2020;0.4
LMC403B;1/6/2020;0.4
MQS003B;31/5/2020;0.4
MWC005B;1/6/2020;0.4
MXW018C;1/6/2020;0.4
NTS040A;1/6/2020;0.4
NTS057B;1/6/2020;0.4
SF151L100MC2;1/6/2020;0.4
LBC009A;1/6/2020;0.4
LBI346D;1/6/2020;0.4
LGW002A;1/6/2020;0.4
LGWM01B;1/6/2020;0.4
LNC004B;31/5/2020;0.4
LQS004B;1/6/2020;0.4
LRE003A;1/6/2020;0.4
LVC007B;29/5/2020;0.4
LXC120C;1/6/2020;0.4
LXC129A;27/5/2020;0.4
LXW033A;31/5/2020;0.4
LXW046C;1/6/2020;0.4
MIC021A;1/6/2020;0.4
MMC093A;1/6/2020;0.4
MRW091A;1/6/2020;0.4
NBI063C;29/5/2020;0.4
NRE064C;1/6/2020;0.4
NRS003C;1/6/2020;0.4
QANRSHN13;1/6/2020;0.4
SF163L100MB2;31/5/2020;0.4
LBI031B;1/6/2020;0.4
LTS051C;1/6/2020;0.4
LUE056C;1/6/2020;0.4
LWC301B;30/5/2020;0.4
LWS303C;1/6/2020;0.4
LYC013A;1/6/2020;0.4
MQC076C;1/6/2020;0.4
MRS034C;1/6/2020;0.4
MXS089B;1/6/2020;0.4
BA560L100MC2;1/6/2020;0.4
LMN023X;1/6/2020;0.4
LSR006C;31/5/2020;0.4
LXC117C;31/5/2020;0.4
LXS079B;1/6/2020;0.4
LYC008A;31/5/2020;0.4
MBL021B;1/6/2020;0.4
MIE006C;31/5/2020;0.4
MIN004B;1/6/2020;0.4
MWC413C;1/6/2020;0.4
NRN001C;1/6/2020;0.4
NXS032B;1/6/2020;0.4
SF168L100MC2;1/6/2020;0.4
LBA006A;31/5/2020;0.4
LBM005C;1/6/2020;0.4
LMC310A;1/6/2020;0.4
LMN212U;1/6/2020;0.4
LUW005C;1/6/2020;0.4
LXC045A;30/5/2020;0.4
MBM099C;1/6/2020;0.4
MJC025B;1/6/2020;0.4
MRE019A;1/6/2020;0.4
NAC016C;30/5/2020;0.4
LGW034B;1/6/2020;0.4
LRS016B;1/6/2020;0.4
LXC117B;1/6/2020;0.4
MBB068C;1/6/2020;0.4
MBI013C;30/5/2020;0.4
MOC004B;1/6/2020;0.4
MQC058B;31/5/2020;0.4
MQE027C;1/6/2020;0.4
NBI001A;31/5/2020;0.4
NBI020A;1/6/2020;0.4
NMN071C;1/6/2020;0.4
NQS001B;31/5/2020;0.4
NQS013A;1/6/2020;0.4
NWN013C;30/5/2020;0.4
OMC006C;1/6/2020;0.4
BA572L100MA2;1/6/2020;0.4
BA572L100MC2;31/5/2020;0.4
LAC016B;31/5/2020;0.4
LAN013A;31/5/2020;0.4
LBH063C;1/6/2020;0.4
LBI007C;31/5/2020;0.4
LMN023A;1/6/2020;0.4
LMS015D;1/6/2020;0.4
LQS001X;31/5/2020;0.4
LRS001U;1/6/2020;0.4
LSS103A;30/5/2020;0.4
LSS106B;31/5/2020;0.4
LSS109A;1/6/2020;0.4
LSS127A;1/6/2020;0.4
LTE301B;1/6/2020;0.4
LXC045C;30/5/2020;0.4
MAN349B;1/6/2020;0.4
MIN010C;29/5/2020;0.4
MMC008C;1/6/2020;0.4
MMC147C;1/6/2020;0.4
MMC318A;1/6/2020;0.4
MMO074B;1/6/2020;0.4
MQC050C;1/6/2020;0.4
MTC039C;1/6/2020;0.4
NBM318C;1/6/2020;0.4
NIC021C;1/6/2020;0.4
LBL002B;30/5/2020;0.4
LBM398A;30/5/2020;0.4
LBT047D;1/6/2020;0.4
LBT047X;1/6/2020;0.4
LNC009B;1/6/2020;0.4
LQS001Y;31/5/2020;0.4
LSN118C;1/6/2020;0.4
LSS135C;31/5/2020;0.4
LXC100C;30/5/2020;0.4
LXN020B;31/5/2020;0.4
LXW066A;31/5/2020;0.4
MOC311A;1/6/2020;0.4
MQC346A;31/5/2020;0.4
MTC001B;1/6/2020;0.4
NBI001B;1/6/2020;0.4
NQC053A;31/5/2020;0.4
NRN015C;31/5/2020;0.4
OJC075A;1/6/2020;0.4
SF027L100MC2;1/6/2020;0.4
LBA006C;29/5/2020;0.4
LBI001A;1/6/2020;0.4
LBT047B;1/6/2020;0.4
LGW003A;1/6/2020;0.4
LQE002D;31/5/2020;0.4
LQS001Z;31/5/2020;0.4
LSR037B;31/5/2020;0.4
LSR083A;29/5/2020;0.4
LXC010B;1/6/2020;0.4
LYC013C;31/5/2020;0.4
MBT007B;31/5/2020;0.4
MMC008B;26/5/2020;0.4
MSS001A;1/6/2020;0.4
MVE005C;1/6/2020;0.4
MVS003C;1/6/2020;0.4
MXC129A;27/5/2020;0.4
NBI036B;31/5/2020;0.4
NQS004B;1/6/2020;0.4
OMS004C;31/5/2020;0.4
OMS012B;31/5/2020;0.4
LAC034C;31/5/2020;0.4
LBH010C;31/5/2020;0.4
LBI001C;30/5/2020;0.4
LGC015A;31/5/2020;0.4
LOE006C;31/5/2020;0.4
LRN043A;31/5/2020;0.4
LSR082C;31/5/2020;0.4
LSR161B;1/6/2020;0.4
LSR328C;29/5/2020;0.4
LXS079C;1/6/2020;0.4
MAC016B;29/5/2020;0.4
MBI003A;30/5/2020;0.4
MBI003C;1/6/2020;0.4
MIS005B;1/6/2020;0.4
MJS025B;30/5/2020;0.4
MQC002B;1/6/2020;0.4
MQC374C;1/6/2020;0.4
MSW314B;31/5/2020;0.4
NTE010A;31/5/2020;0.4
OJC036B;31/5/2020;0.4
NSS111C;1/6/2020;0.4
MXW332A;1/6/2020;0.4
LAW024C;28/5/2020;0.4
LBH003D;1/6/2020;0.4
LBH071A;30/5/2020;0.4
LBI052A;31/5/2020;0.4
LJS016B;1/6/2020;0.4
LMC409B;1/6/2020;0.4
LSE018B;30/5/2020;0.4
LSS002B;29/5/2020;0.4
LSS103B;29/5/2020;0.4
LSS105B;31/5/2020;0.4
LSS141C;29/5/2020;0.4
LUE318C;1/6/2020;0.4
LXC451A;1/6/2020;0.4
LXN091A;1/6/2020;0.4
MAC016C;29/5/2020;0.4
MAC034C;30/5/2020;0.4
MBH009B;30/5/2020;0.4
MBL019B;31/5/2020;0.4
MRN022B;1/6/2020;0.4
MRS036B;31/5/2020;0.4
MSS023B;29/5/2020;0.4
MSS308A;29/5/2020;0.4
NAN004B;1/6/2020;0.4
NBI045C;31/5/2020;0.4
NBI063A;1/6/2020;0.4
NJC029A;28/5/2020;0.4
NJC304B;28/5/2020;0.4
NQC056B;1/6/2020;0.4
NQC074B;1/6/2020;0.4
NRN011A;1/6/2020;0.4
NUE086B;1/6/2020;0.4
LAC010A;30/5/2020;0.4
LBI008C;29/5/2020;0.4
LQC051A;31/5/2020;0.4
LSR006A;29/5/2020;0.4
LSR006B;29/5/2020;0.4
LSR013C;29/5/2020;0.4
LSR017C;29/5/2020;0.4
LSR078B;29/5/2020;0.4
LSR302C;31/5/2020;0.4
LSS009C;29/5/2020;0.4
LZC003C;30/5/2020;0.4
MQC058A;29/5/2020;0.4
MRS004A;29/5/2020;0.4
MUE015C;31/5/2020;0.4
MXC004A;29/5/2020;0.4
NBI346A;1/6/2020;0.4
NJC339B;1/6/2020;0.4
NJS025C;30/5/2020;0.4
NJS035C;31/5/2020;0.4
NSN303B;31/5/2020;0.4
NUE008C;1/6/2020;0.4
NUE086C;31/5/2020;0.4
NXS032C;29/5/2020;0.4
OMC083B;29/5/2020;0.4
OMS025C;28/5/2020;0.4
R83RSHN11;28/5/2020;0.4
LXW368C;1/6/2020;0.4
LAW001B;1/6/2020;0.4
LBI031A;29/5/2020;0.4
LBI045A;31/5/2020;0.4
LBI045C;29/5/2020;0.4
LMC094C;29/5/2020;0.4
LMN037C;27/5/2020;0.4
LSR012B;29/5/2020;0.4
LSR022A;29/5/2020;0.4
LSR088B;29/5/2020;0.4
LSR091B;29/5/2020;0.4
LSS105C;29/5/2020;0.4
LSS106A;29/5/2020;0.4
LXW028A;29/5/2020;0.4
MAC002C;30/5/2020;0.4
MBB013O;1/6/2020;0.4
MIC004C;31/5/2020;0.4
MMN126C;1/6/2020;0.4
MQC051C;1/6/2020;0.4
MRS040A;1/6/2020;0.4
MSR017C;29/5/2020;0.4
MTC039A;30/5/2020;0.4
NJS035A;26/5/2020;0.4
NMO002B;1/6/2020;0.4
NQS031O;29/5/2020;0.4
OJC010A;29/5/2020;0.4
OMS025A;1/6/2020;0.4
SE106L100MA2;29/5/2020;0.4
SF158L100MD2;29/5/2020;0.4
LJS035B;1/6/2020;0.4
LJW018A;28/5/2020;0.4
LMC061B;1/6/2020;0.4
LMC094A;31/5/2020;0.4
LMN027C;1/6/2020;0.4
LOS002A;26/5/2020;0.4
LQC013C;30/5/2020;0.4
LQC051C;1/6/2020;0.4
LRS056A;31/5/2020;0.4
LSR083C;29/5/2020;0.4
LSS003B;27/5/2020;0.4
LUE009B;1/6/2020;0.4
MMC083B;1/6/2020;0.4
MQC048C;31/5/2020;0.4
MQC374A;31/5/2020;0.4
MRS021A;29/5/2020;0.4
MSR029B;29/5/2020;0.4
NJC034B;29/5/2020;0.4
NJC057B;1/6/2020;0.4
NRC017C;27/5/2020;0.4
NRN078C;26/5/2020;0.4
OJC010C;28/5/2020;0.4
OJC048C;31/5/2020;0.4
LBB038B;28/5/2020;0.4
LBC106A;26/5/2020;0.4
LBH303A;26/5/2020;0.4
LEC008C;31/5/2020;0.4
LSN008C;29/5/2020;0.4
LSR014A;27/5/2020;0.4
LVE009A;1/6/2020;0.4
LYC002C;1/6/2020;0.4
MBH706A;27/5/2020;0.4
MQC149A;1/6/2020;0.4
MQE009B;26/5/2020;0.4
NJC052C;26/5/2020;0.4
NQC058A;1/6/2020;0.4
NQC058B;31/5/2020;0.4
NUW009B;28/5/2020;0.4
ORC066C;27/5/2020;0.4
MQE030B;30/5/2020;0.4
LJS002A;;0.4
LJS003A;;0.4
LMC319C;;0.4
LMN030A;;0.4
LMN149A;;0.4
LUE027B;;0.4
MJS039B;;0.4
MMC044A;;0.4
MQC011A;;0.4
MTC042C;;0.4
NJC032B;;0.4
NJC329C;;0.4
NQC051C;;0.4
NQC074A;;0.4
NQC349A;;0.4
OMC006B;;0.4
MQE030C;;0.4
MAC045C;1/6/2020;0.5
OIC008A;28/5/2020;0.5
MQE051A;1/6/2020;0.5
MRE017A;1/6/2020;0.5
LJS039C;1/6/2020;0.5
LMC036B;1/6/2020;0.5
LXN033A;1/6/2020;0.5
LBI059C;1/6/2020;0.5
LTC307C;1/6/2020;0.5
MXE303A;1/6/2020;0.5
BA523L100MA2;1/6/2020;0.5
LM0005B;1/6/2020;0.5
LXC119B;1/6/2020;0.5
MJS039A;1/6/2020;0.5
MQE026C;1/6/2020;0.5
NXE340A;1/6/2020;0.5
LUE050C;1/6/2020;0.5
LXN009A;31/5/2020;0.5
MBC005B;1/6/2020;0.5
NNW009C;1/6/2020;0.5
MSS375B;1/6/2020;0.5
MXE058C;1/6/2020;0.5
MBL017B;31/5/2020;0.5
NAC014B;1/6/2020;0.5
USARSHN13;1/6/2020;0.5
LXC168C;1/6/2020;0.5
MSN009B;1/6/2020;0.5
LAC014B;31/5/2020;0.5
LMC333A;1/6/2020;0.5
LXC501B;1/6/2020;0.5
LXW027A;1/6/2020;0.5
MQS004A;1/6/2020;0.5
MRE064B;1/6/2020;0.5
MTE019C;1/6/2020;0.5
MXW023A;1/6/2020;0.5
NAN349B;1/6/2020;0.5
NRE019C;1/6/2020;0.5
LAW010B;1/6/2020;0.5
LSS338A;1/6/2020;0.5
MDS027C;1/6/2020;0.5
MMC036C;1/6/2020;0.5
MQC303C;1/6/2020;0.5
NJS014C;1/6/2020;0.5
NXC067B;1/6/2020;0.5
SF345L100MC1;1/6/2020;0.5
MSS023C;1/6/2020;0.5
MUW001A;1/6/2020;0.5
NSS094A;1/6/2020;0.5
NWN306C;1/6/2020;0.5
NXC104B;1/6/2020;0.5
LTC008B;1/6/2020;0.5
LXC119A;1/6/2020;0.5
LXW081B;1/6/2020;0.5
MJS014C;1/6/2020;0.5
MQC044B;1/6/2020;0.5
MQE007C;1/6/2020;0.5
MVE011C;1/6/2020;0.5
NM0005A;1/6/2020;0.5
RN125L100MD2;1/6/2020;0.5
LSS141B;1/6/2020;0.5
MMC147A;1/6/2020;0.5
LSS103C;30/5/2020;0.5
LXC054C;1/6/2020;0.5
LXS095C;1/6/2020;0.5
NAW010B;1/6/2020;0.5
NTC039C;1/6/2020;0.5
LBA021C;1/6/2020;0.5
LSS001A;1/6/2020;0.5
LTN007B;1/6/2020;0.5
MGC001C;1/6/2020;0.5
MTC005C;1/6/2020;0.5
NRE022B;30/5/2020;0.5
NXW110B;1/6/2020;0.5
LAW002A;1/6/2020;0.5
LGW033A;1/6/2020;0.5
LGW033C;1/6/2020;0.5
LOC009C;1/6/2020;0.5
LQS002A;1/6/2020;0.5
LTS057A;1/6/2020;0.5
LYE002A;1/6/2020;0.5
MAN005A;1/6/2020;0.5
MDE021C;31/5/2020;0.5
NBM099C;30/5/2020;0.5
NUE020o;1/6/2020;0.5
NUE027C;1/6/2020;0.5
S1118L100MC2;30/5/2020;0.5
LAW015C;1/6/2020;0.5
LJS014C;1/6/2020;0.5
MAW008A;31/5/2020;0.5
MJN012B;1/6/2020;0.5
MMN071C;1/6/2020;0.5
MQC011B;1/6/2020;0.5
MUE019C;1/6/2020;0.5
NBM020A;1/6/2020;0.5
SF159L100ME2;1/6/2020;0.5
LGW033B;1/6/2020;0.5
LIC016B;1/6/2020;0.5
LMN009B;1/6/2020;0.5
LOE005Y;31/5/2020;0.5
LRE022B;28/5/2020;0.5
LSR137C;1/6/2020;0.5
MRN304O;1/6/2020;0.5
NQC346A;1/6/2020;0.5
NTS057A;1/6/2020;0.5
BA572L100MB2;1/6/2020;0.5
LAC031B;1/6/2020;0.5
LBH019C;1/6/2020;0.5
LMN023C;1/6/2020;0.5
LOC012A;1/6/2020;0.5
LSN002C;1/6/2020;0.5
LTE006A;1/6/2020;0.5
MBC106C;1/6/2020;0.5
MJC025A;1/6/2020;0.5
NAW306B;1/6/2020;0.5
NIN010C;31/5/2020;0.5
NJC025B;31/5/2020;0.5
LBA006B;30/5/2020;0.5
LNC007B;1/6/2020;0.5
LSS301C;1/6/2020;0.5
LXC125C;1/6/2020;0.5
MRE024A;1/6/2020;0.5
MXC119A;1/6/2020;0.5
NBH706A;1/6/2020;0.5
OMS012A;1/6/2020;0.5
LSN136B;31/5/2020;0.5
LXS002C;1/6/2020;0.5
MAC031C;1/6/2020;0.5
MBM019A;31/5/2020;0.5
MSS375C;30/5/2020;0.5
MUS006C;30/5/2020;0.5
NJC038B;1/6/2020;0.5
NRN077A;1/6/2020;0.5
LSN002A;1/6/2020;0.5
LSS015C;30/5/2020;0.5
LTC058A;31/5/2020;0.5
LTE025B;1/6/2020;0.5
MBT047B;1/6/2020;0.5
MQC346C;1/6/2020;0.5
MSS308C;29/5/2020;0.5
NVW303O;1/6/2020;0.5
S1118L100MA1;1/6/2020;0.5
BA529L100MA2;1/6/2020;0.5
LAC031A;1/6/2020;0.5
LSS015A;1/6/2020;0.5
LXC505C;30/5/2020;0.5
MBH010B;31/5/2020;0.5
MSS001B;1/6/2020;0.5
NBB371B;1/6/2020;0.5
NJC048C;1/6/2020;0.5
LAC031C;31/5/2020;0.5
LSS011A;31/5/2020;0.5
LXN019C;30/5/2020;0.5
MBI017C;31/5/2020;0.5
NJS038B;1/6/2020;0.5
NQS001A;31/5/2020;0.5
NUE027B;31/5/2020;0.5
BA569L100MB2;1/6/2020;0.5
LBC344C;31/5/2020;0.5
LBM110A;1/6/2020;0.5
LMC327A;28/5/2020;0.5
LQS001A;31/5/2020;0.5
LRN076A;1/6/2020;0.5
MAC034B;30/5/2020;0.5
MBB007O;31/5/2020;0.5
MBC712B;1/6/2020;0.5
MQS001A;31/5/2020;0.5
OMC008B;30/5/2020;0.5
LBI045B;31/5/2020;0.5
LDN035A;1/6/2020;0.5
LJS003C;1/6/2020;0.5
LMN071C;1/6/2020;0.5
LQS304O;31/5/2020;0.5
MAC031B;30/5/2020;0.5
MQS001C;31/5/2020;0.5
NJC019B;1/6/2020;0.5
NQS001C;31/5/2020;0.5
LBH069A;29/5/2020;0.5
LMN007A;1/6/2020;0.5
LQS001C;31/5/2020;0.5
LSR047A;29/5/2020;0.5
LSS109B;29/5/2020;0.5
MBB015A;1/6/2020;0.5
MSE018B;30/5/2020;0.5
NBM318B;1/6/2020;0.5
CX051L100MA1;1/6/2020;0.5
BA442L100MC2;31/5/2020;0.5
MSS015A;29/5/2020;0.5
OMC048A;1/6/2020;0.5
LBC041B;1/6/2020;0.5
LEC008B;30/5/2020;0.5
MBH706C;29/5/2020;0.5
MQC074C;31/5/2020;0.5
MSS003C;27/5/2020;0.5
NBI045A;29/5/2020;0.5
NJC001B;31/5/2020;0.5
NXW014A;29/5/2020;0.5
BA442L100MA2;31/5/2020;0.5
LSR303C;29/5/2020;0.5
MMC051A;1/6/2020;0.5
MQE002B;31/5/2020;0.5
LBI008A;29/5/2020;0.5
LJS004C;28/5/2020;0.5
LMC319B;29/5/2020;0.5
LXN012B;28/5/2020;0.5
NQC354C;1/6/2020;0.5
LMC319A;26/5/2020;0.5
MQC053B;29/5/2020;0.5
MQC053C;26/5/2020;0.5
NJS035B;31/5/2020;0.5
NXW368B;29/5/2020;0.5
LJS002B;;0.5
LXW019B;1/6/2020;0.6
LXS020B;1/6/2020;0.6
MSS064A;1/6/2020;0.6
MXC177A;1/6/2020;0.6
MVN003A;1/6/2020;0.6
LQE026C;1/6/2020;0.6
MXE058A;1/6/2020;0.6
LMC036C;1/6/2020;0.6
LMS053B;1/6/2020;0.6
MSE018C;1/6/2020;0.6
MSN411B;1/6/2020;0.6
LBM099B;1/6/2020;0.6
LRE016B;1/6/2020;0.6
BA524L100MA2;1/6/2020;0.6
MMN113A;1/6/2020;0.6
NQE047C;1/6/2020;0.6
LIC016A;1/6/2020;0.6
LUE050A;1/6/2020;0.6
LXC168B;1/6/2020;0.6
MVE028B;1/6/2020;0.6
CX060L100MB1;1/6/2020;0.6
MGW007A;1/6/2020;0.6
MIE006A;1/6/2020;0.6
LBM099C;1/6/2020;0.6
LSN118A;1/6/2020;0.6
LXE303C;1/6/2020;0.6
MSE014B;1/6/2020;0.6
SF146L100MB2;1/6/2020;0.6
NIC014A;1/6/2020;0.6
NUE050C;1/6/2020;0.6
LBH307A;1/6/2020;0.6
LXW033C;1/6/2020;0.6
NXW318A;1/6/2020;0.6
LBH010B;1/6/2020;0.6
LSN116B;1/6/2020;0.6
LBM536A;1/6/2020;0.6
LSS338C;1/6/2020;0.6
MTC042B;1/6/2020;0.6
LSE008B;1/6/2020;0.6
MRN066B;1/6/2020;0.6
NBM020C;1/6/2020;0.6
NXW033A;1/6/2020;0.6
SE106L100MC2;1/6/2020;0.6
LBC044C;1/6/2020;0.6
LBI346B;1/6/2020;0.6
LVE011C;1/6/2020;0.6
LWW025B;1/6/2020;0.6
MRS033C;1/6/2020;0.6
NBI346B;1/6/2020;0.6
LBI015B;1/6/2020;0.6
LJW018B;1/6/2020;0.6
LXW028B;1/6/2020;0.6
MBH706B;1/6/2020;0.6
MSE005B;1/6/2020;0.6
MUE155C;1/6/2020;0.6
NIC024C;1/6/2020;0.6
NSN303A;1/6/2020;0.6
SC500L100MB1;1/6/2020;0.6
BA532L100MA2;1/6/2020;0.6
LBI310B;1/6/2020;0.6
MMN025B;1/6/2020;0.6
MXW043B;1/6/2020;0.6
LAC030B;1/6/2020;0.6
MBB335A;1/6/2020;0.6
MBT047A;1/6/2020;0.6
NIN010B;31/5/2020;0.6
BA527L100MA2;29/5/2020;0.6
LBB017A;1/6/2020;0.6
LBM110C;1/6/2020;0.6
LMN149C;1/6/2020;0.6
LOE005A;1/6/2020;0.6
MSS308B;31/5/2020;0.6
SF146L100MC2;1/6/2020;0.6
LMS053A;1/6/2020;0.6
LOE005C;1/6/2020;0.6
LQE035A;1/6/2020;0.6
LRE064A;1/6/2020;0.6
MUE155B;1/6/2020;0.6
MXW014A;1/6/2020;0.6
NAC034B;1/6/2020;0.6
LBI059A;1/6/2020;0.6
LRN150A;31/5/2020;0.6
MAC034A;1/6/2020;0.6
NQC051A;1/6/2020;0.6
BA569L100MA2;1/6/2020;0.6
LBI310C;1/6/2020;0.6
MQE047C;1/6/2020;0.6
LRN028A;31/5/2020;0.6
LRS303U;1/6/2020;0.6
LBB022A;1/6/2020;0.6
LBM536C;1/6/2020;0.6
LSN002B;1/6/2020;0.6
OMC053C;1/6/2020;0.6
LBI031C;1/6/2020;0.6
MQE027A;1/6/2020;0.6
NJC340B;1/6/2020;0.6
SC500L100MC1;1/6/2020;0.6
LIC015C;26/5/2020;0.6
LMS011A;1/6/2020;0.6
NJC038A;1/6/2020;0.6
BA571L100MC2;1/6/2020;0.6
LXW001A;1/6/2020;0.6
MSS022A;31/5/2020;0.6
NRS027A;1/6/2020;0.6
LXC131B;29/5/2020;0.6
LEC008A;1/6/2020;0.6
MMC409B;1/6/2020;0.6
MXC131B;29/5/2020;0.6
NXC131B;29/5/2020;0.6
MQN004A;1/6/2020;0.6
MQS001B;31/5/2020;0.6
NJC001A;1/6/2020;0.6
LSR014C;27/5/2020;0.6
LDE056C;30/5/2020;0.6
LSS121B;29/5/2020;0.6
NBM015A;30/5/2020;0.6
NBM015B;28/5/2020;0.6
MMC086B;29/5/2020;0.6
NMO015C;31/5/2020;0.6
MQE030A;30/5/2020;0.6
LOC012B;1/6/2020;0.7
MMN099B;1/6/2020;0.7
NRE016B;1/6/2020;0.7
MRS126C;1/6/2020;0.7
NRS021A;1/6/2020;0.7
BA573L100MA2;1/6/2020;0.7
LBM105C;1/6/2020;0.7
LXC130B;1/6/2020;0.7
NAW306A;1/6/2020;0.7
NOC009B;1/6/2020;0.7
SF146L100MA2;1/6/2020;0.7
LMC409A;1/6/2020;0.7
LRE011A;1/6/2020;0.7
MRN066A;1/6/2020;0.7
NBH706C;1/6/2020;0.7
LXC168A;1/6/2020;0.7
LBC006A;1/6/2020;0.7
MWC413B;1/6/2020;0.7
LMC060B;1/6/2020;0.7
NBB372B;1/6/2020;0.7
LBI310A;1/6/2020;0.7
LJC075A;1/6/2020;0.7
MUE050C;1/6/2020;0.7
MXC142C;1/6/2020;0.7
NIC001A;1/6/2020;0.7
LBH023C;1/6/2020;0.7
LAW010A;31/5/2020;0.7
MAN005C;1/6/2020;0.7
LBM062C;1/6/2020;0.7
LAW015A;1/6/2020;0.7
LXW046A;1/6/2020;0.7
NJS003A;1/6/2020;0.7
LSR503A;1/6/2020;0.7
MBI310C;1/6/2020;0.7
MOC311B;1/6/2020;0.7
SF168L100MB2;1/6/2020;0.7
LIC014A;1/6/2020;0.7
